source_node,target_node,length,highway,name,maxspeed,oneway,lanes,surface
2314833787,2314833776,125.439,residential,Rua Maria Pereira Valério,,False,,
2314833787,2314833799,77.962,residential,Avenida Dez,,False,,
2314833787,2314833844,76.053,residential,Avenida Dez,,False,,
2314833795,2314833817,55.837,residential,Rua Vander L Souza,,False,,
2314833795,2314833736,166.704,residential,Rua Vander L Souza,,False,,
2314833795,2314833785,48.971,residential,Rua Cassiano Eustáquio de Oliveira,,False,,
2314833795,2314833805,52.07,residential,Rua Cassiano Eustáquio de Oliveira,,False,,
2314833798,2314833762,146.429,residential,Rua Manoel José Ferreira,,False,,
2314833798,2314833821,128.63,residential,Rua Manoel José Ferreira,,False,,
2314833798,2314833783,54.333,residential,Rua Waldemar da Silva Melo,,False,,
2314833799,2314833759,123.63,residential,Rua Odete Alves,,False,,
2314833799,2314833787,77.962,residential,Avenida Dez,,False,,
2314833799,2314833741,192.086,residential,"['Avenida Dez', 'Rua Percília Ferreira Vasconcelos']",,False,,
2314833802,2314833776,78.293,residential,Rua José Duarte Filho,,False,,
2314833802,8366385372,11.55,residential,Rua José Duarte Filho,,False,,
2314833802,2314833844,125.919,residential,Rua José Simões,,True,,
2314833805,3814084110,62.984,residential,Rua Gérson Antônio Souza,,False,,
2314833805,2314833795,52.07,residential,Rua Cassiano Eustáquio de Oliveira,,False,,
2314833805,2314833809,48.814,residential,Rua Cassiano Eustáquio de Oliveira,,False,,
2314833807,2314833817,101.538,residential,Rua Rodrigo Duarte Silva,,False,,
2314833807,2314833780,56.583,unclassified,Avenida Um,,False,,
2314833807,8366385375,57.236,unclassified,Avenida Um,,False,,
2314833809,3814084111,63.329,residential,Avenida Guilherme nogueira Avelar,,False,,
2314833809,2314833805,48.814,residential,Rua Cassiano Eustáquio de Oliveira,,False,,
2314833809,6797044920,47.702,residential,Rua Cassiano Eustáquio de Oliveira,,False,,
2314833809,2314833824,57.052,residential,Avenida Guilherme nogueira Avelar,,False,,
2314833811,6797044918,54.265,residential,Rua Cassiano Eustáquio de Oliveira,,False,,
2314833811,2314833829,60.18,residential,Avenida Didi Barreiro,,False,,
2314833811,2370722956,239.027,residential,"['Avenida Didi Barreiro', 'Rua Aleandro Pinto Silva']",,False,,
2314833817,2314833839,58.483,residential,Rua Vander L Souza,,False,,
2314833817,2314833795,55.837,residential,Rua Vander L Souza,,False,,
2314833817,2314833807,101.538,residential,Rua Rodrigo Duarte Silva,,False,,
2314833817,2314833824,99.984,residential,Rua Rodrigo Duarte Silva,,False,,
2314833818,8366385375,2.04,unclassified,Avenida Um,,False,,
2314833818,2314833836,35.387,residential,,,True,,
2314833821,2314833798,128.63,residential,Rua Manoel José Ferreira,,False,,
2314833821,2314833885,132.355,residential,Rua Manoel José Ferreira,,False,,
2314833821,8366385372,100.573,residential,Rua José Duarte Filho,,False,,
2314833824,2314833817,99.984,residential,Rua Rodrigo Duarte Silva,,False,,
2314833824,2370718303,100.928,residential,Rua Rodrigo Duarte Silva,,False,,
2314833824,2314833868,56.911,residential,Avenida Guilherme nogueira Avelar,,False,,
2314833824,2314833809,57.052,residential,Avenida Guilherme nogueira Avelar,,False,,
2314833826,8366385375,49.385,residential,Rua L,,False,,
2314833826,2314833839,51.445,residential,Rua L,,False,,
2314833826,4029461897,59.061,residential,Rua J,,False,,
2314833829,2370718303,96.097,residential,Rua Rodrigo Duarte Silva,,False,,
2314833829,2370701047,56.25,residential,Avenida Didi Barreiro,,False,,
2314833829,2314833811,60.18,residential,Avenida Didi Barreiro,,False,,
2314833833,2314833818,40.929,residential,,,True,,
2314833833,2314833836,15.672,residential,,,True,,
2314833836,2314833857,28.963,residential,,,True,,
2314833836,2314833865,45.953,residential,,,True,,
2314833839,2314833826,51.445,residential,Rua L,,False,,
2314833839,2314833868,100.613,residential,Rua L,,False,,
2314833839,2314833817,58.483,residential,Rua Vander L Souza,,False,,
2314833844,2314833787,76.053,residential,Avenida Dez,,False,,
2314833844,2314833849,14.871,residential,Avenida Dez,,False,,
2314833849,8366385372,127.677,residential,Rua José Simões,,True,,
2314833849,2314833844,14.871,residential,Avenida Dez,,False,,
2314833849,2314833885,69.086,residential,Avenida Dez,,False,,
2314833849,2314833918,126.001,residential,Avenida Um,,False,,
2314833852,2314833833,24.103,residential,,,True,,
2314833857,2370705479,13.236,residential,,,True,,
2314833857,2314833866,16.011000000000003,residential,,,True,,
2314833863,2314833852,36.275,residential,,,True,,
2314833863,2314833898,124.26599999999999,residential,Avenida Isidoro Augusto dos Santos,,False,,
2314833865,2314833852,19.33,residential,,,True,,
2314833865,2314833863,28.564999999999998,residential,,,True,,
2314833866,2314833876,13.597000000000001,residential,,,True,,
2314833868,2314833839,100.613,residential,Rua L,,False,,
2314833868,2370718414,81.075,residential,Rua L,,False,,
2314833868,2314833824,56.911,residential,Avenida Guilherme nogueira Avelar,,False,,
2314833868,2370705475,60.919,residential,Avenida Guilherme nogueira Avelar,,False,,
2314833876,2370705477,179.279,unclassified,,,False,,
2314833876,2314833877,13.585999999999999,residential,,,True,,
2314833877,2314833901,156.52800000000002,unclassified,,,True,,
2314833877,2314833865,18.807000000000002,residential,,,True,,
2314833885,10093715253,26.169,residential,Avenida Dez,,False,,
2314833885,2314833821,132.355,residential,Rua Manoel José Ferreira,,False,,
2314833885,2314833849,69.086,residential,Avenida Dez,,False,,
2314833898,9040319455,40.069,residential,Avenida Isidoro Augusto dos Santos,,False,,
2314833898,2314833901,18.989,residential,,,False,,
2314833898,2314833863,124.26599999999999,residential,Avenida Isidoro Augusto dos Santos,,False,,
2314833901,2314833898,18.989,residential,,,False,,
2314833918,2314833849,126.001,residential,Avenida Um,,False,,
2314833925,9040319455,68.923,residential,Avenida Isidoro Augusto dos Santos,,False,,
2314833925,10093715280,21.723,residential,Avenida Isidoro Augusto dos Santos,,True,,
2314833930,6372813072,59.953,residential,Rua Mariana,,False,,
2314833938,2370689895,174.611,residential,Rua São Caetano,,False,,
2314833938,2314833947,71.541,residential,,,False,,
2314833938,10093715263,67.09,residential,,,True,,
2314833947,2314833955,61.026,residential,,,False,,
2314833947,2370689894,192.421,residential,Rua Paulo Roberto Tavares,,False,,
2314833947,2314833938,71.541,residential,,,False,,
2314833955,2314833947,61.026,residential,,,False,,
2314833955,2370689896,204.552,residential,Rua Vicente Mesquita Sobrinho,,False,,
2314833955,2370689893,240.628,residential,Rua Armando Nogueira,,False,,
2314833960,8366695016,6.104,residential,Rua Mariana,,False,,
2314833960,8366165866,67.572,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,1,
2314863503,2314863509,20.128,residential,Avenida Portal,,False,,
2314863509,2314863527,115.482,residential,Rua Itaúna,,False,,
2314863509,2314863517,112.785,residential,Avenida Portal,,False,,
2314863509,2314863503,20.128,residential,Avenida Portal,,False,,
2314863517,2314863544,113.113,residential,Rua Vera Cruz,,False,,
2314863517,2314863524,114.714,residential,Avenida Portal,,False,,
2314863517,2314863509,112.785,residential,Avenida Portal,,False,,
2314863524,2314863553,112.816,residential,Rua Itararé,,False,,
2314863524,2314863539,101.142,residential,Avenida Portal,,False,,
2314863524,2314863517,114.714,residential,Avenida Portal,,False,,
2314863527,2314863544,112.675,residential,Rua Londrina,,False,,
2314863527,2314863556,114.735,residential,Rua Itaúna,,False,,
2314863527,2314863509,115.482,residential,Rua Itaúna,,False,,
2314863527,5067317321,104.84899999999999,residential,Rua Londrina,,False,,
2314863530,2314863550,103.502,residential,Rua Ipaperuna,,False,,
2314863533,2314863539,67.435,residential,Rua Iguaçú,,False,,
2314863539,2314863567,110.88,residential,Rua Iguaçú,,False,,
2314863539,2314863533,67.435,residential,Rua Iguaçú,,False,,
2314863539,2314863550,110.198,residential,Avenida Portal,,False,,
2314863539,2314863524,101.142,residential,Avenida Portal,,False,,
2314863541,2314863570,116.248,residential,Rua Jundiaí,,False,,
2314863541,2370738334,60.121,residential,Rua Jundiaí,,True,,
2314863544,2314863564,117.568,residential,Rua Vera Cruz,,False,,
2314863544,2314863517,113.113,residential,Rua Vera Cruz,,False,,
2314863544,2314863553,113.217,residential,Rua Londrina,,False,,
2314863544,2314863527,112.675,residential,Rua Londrina,,False,,
2314863550,2314863578,115.146,residential,Rua Ipaperuna,,False,,
2314863550,2314863530,103.502,residential,Rua Ipaperuna,,False,,
2314863550,2314863539,110.198,residential,Avenida Portal,,False,,
2314863553,2314863576,117.23,residential,Rua Itararé,,False,,
2314863553,2314863524,112.816,residential,Rua Itararé,,False,,
2314863553,2314863567,115.667,residential,Rua Londrina,,False,,
2314863553,2314863544,113.217,residential,Rua Londrina,,False,,
2314863556,2314863582,116.106,residential,Rua Itaúna,,False,,
2314863556,2314863527,114.735,residential,Rua Itaúna,,False,,
2314863556,2314863564,115.667,tertiary,Rua Rosana Noronha Guarani,,False,,
2314863556,2314863541,109.201,tertiary,Rua Rosana Noronha Guarani,,True,,
2314863564,2314863584,70.446,residential,Rua Vera Cruz,,False,,
2314863564,2314863544,117.568,residential,Rua Vera Cruz,,False,,
2314863564,2314863556,115.667,tertiary,Rua Rosana Noronha Guarani,,False,,
2314863564,2314863576,110.436,tertiary,Rua Rosana Noronha Guarani,,False,,
2314863567,2314863607,117.448,residential,Rua Iguaçú,,False,,
2314863567,2314863539,110.88,residential,Rua Iguaçú,,False,,
2314863567,2314863578,99.522,residential,Rua Londrina,,False,,
2314863567,2314863553,115.667,residential,Rua Londrina,,False,,
2314863570,2314863582,110.564,tertiary,Avenida Brasil,,False,,
2314863570,2314863612,118.431,residential,Rua Jundiaí,,False,,
2314863570,2314863541,116.248,residential,Rua Jundiaí,,False,,
2314863570,2370733681,112.11599999999999,tertiary,Avenida Brasil,,False,,
2314863576,2314863638,109.493,residential,Rua Itararé,,False,,
2314863576,2314863553,117.23,residential,Rua Itararé,,False,,
2314863576,2314863564,110.436,tertiary,Rua Rosana Noronha Guarani,,False,,
2314863576,2314863607,107.214,tertiary,Rua Rosana Noronha Guarani,,False,,
2314863578,2314863636,111.873,residential,Rua Ipaperuna,,False,,
2314863578,2314863550,115.146,residential,Rua Ipaperuna,,False,,
2314863578,2314863596,87.872,residential,Rua Londrina,,False,,
2314863578,2314863567,99.522,residential,Rua Londrina,,False,,
2314863582,2314863570,110.564,tertiary,Avenida Brasil,,False,,
2314863582,2314863593,69.197,tertiary,Avenida Brasil,,False,,
2314863582,2314863641,116.951,residential,Rua Itaúna,,False,,
2314863582,2314863556,116.106,residential,Rua Itaúna,,False,,
2314863584,2314863610,44.409,residential,Rua Vera Cruz,,False,,
2314863584,2314863564,70.446,residential,Rua Vera Cruz,,False,,
2314863584,2314863593,61.434,residential,,,False,,
2314863584,2314863619,60.774,residential,,,False,,
2314863590,2314863612,52.824,residential,Avenida dos Estados,,False,,
2314863590,2314863653,116.172,residential,,,False,,
2314863590,2370733685,114.55399999999999,residential,Avenida dos Estados,,False,,
2314863593,2314863582,69.197,tertiary,Avenida Brasil,,False,,
2314863593,2314863610,44.386,tertiary,Avenida Brasil,,False,,
2314863593,8087877833,62.434,residential,,,False,,
2314863593,2314863584,61.434,residential,,,False,,
2314863596,2314863578,87.872,residential,Rua Londrina,,False,,
2314863607,2314863655,114.87,residential,Rua Iguaçú,,False,,
2314863607,2314863567,117.448,residential,Rua Iguaçú,,False,,
2314863607,2314863576,107.214,tertiary,Rua Rosana Noronha Guarani,,False,,
2314863607,2314863636,116.113,tertiary,Rua Rosana Noronha Guarani,,False,,
2314863610,8087877833,43.449,residential,Rua Vera Cruz,,False,,
2314863610,2314863584,44.409,residential,Rua Vera Cruz,,False,,
2314863610,2314863593,44.386,tertiary,Avenida Brasil,,False,,
2314863610,2314863619,43.134,tertiary,Avenida Brasil,,False,,
2314863612,2314863641,111.134,residential,Avenida dos Estados,,False,,
2314863612,2314863590,52.824,residential,Avenida dos Estados,,False,,
2314863612,2314863660,113.608,residential,Rua Jundiaí,,False,,
2314863612,2314863570,118.431,residential,Rua Jundiaí,,False,,
2314863619,2314863610,43.134,tertiary,Avenida Brasil,,False,,
2314863619,2314863638,66.916,tertiary,Avenida Brasil,,False,,
2314863619,2314863584,60.774,residential,,,False,,
2314863636,2314863578,111.873,residential,Rua Ipaperuna,,False,,
2314863636,2314863607,116.113,tertiary,Rua Rosana Noronha Guarani,,False,,
2314863636,8187099436,829.6210000000001,tertiary,Rua Rosana Noronha Guarani,,False,,
2314863638,2314863664,120.096,residential,Rua Itararé,,False,,
2314863638,2314863576,109.493,residential,Rua Itararé,,False,,
2314863638,2314863619,66.916,tertiary,Avenida Brasil,,False,,
2314863638,2314863655,114.905,tertiary,Avenida Brasil,,False,,
2314863641,2314863649,56.534,residential,Avenida dos Estados,,False,,
2314863641,2314863612,111.134,residential,Avenida dos Estados,,False,,
2314863641,2314863665,115.124,residential,Rua Itaúna,,False,,
2314863641,2314863582,116.951,residential,Rua Itaúna,,False,,
2314863649,2314863658,56.129,residential,Avenida dos Estados,,False,,
2314863649,2314863641,56.534,residential,Avenida dos Estados,,False,,
2314863649,2314863669,114.711,residential,,,False,,
2314863653,2314863660,53.981,residential,Avenida Belo Horizonte,,False,,
2314863653,2314863590,116.172,residential,,,False,,
2314863653,7541756829,83.90599999999999,residential,Avenida Belo Horizonte,,False,,
2314863655,2314863673,115.466,residential,Rua Iguaçú,,False,,
2314863655,2314863607,114.87,residential,Rua Iguaçú,,False,,
2314863655,2314863638,114.905,tertiary,Avenida Brasil,,False,,
2314863655,9040171508,106.991,tertiary,Avenida Brasil,,False,,
2314863658,2314863664,111.976,residential,Avenida dos Estados,,False,,
2314863658,2314863649,56.129,residential,Avenida dos Estados,,False,,
2314863658,2314863675,114.137,residential,Rua Vera Cruz,,False,,
2314863658,8087877833,72.668,residential,Rua Vera Cruz,,False,,
2314863660,2314863665,108.021,residential,Avenida Belo Horizonte,,False,,
2314863660,2314863653,53.981,residential,Avenida Belo Horizonte,,False,,
2314863660,2370727409,116.795,residential,Rua Jundiaí,,False,,
2314863660,2314863612,113.608,residential,Rua Jundiaí,,False,,
2314863664,2314863673,111.914,residential,Avenida dos Estados,,False,,
2314863664,2314863658,111.976,residential,Avenida dos Estados,,False,,
2314863664,2314863689,115.421,residential,Rua Itararé,,False,,
2314863664,2314863638,120.096,residential,Rua Itararé,,False,,
2314863665,2314863669,56.687,residential,Avenida Belo Horizonte,,False,,
2314863665,2314863660,108.021,residential,Avenida Belo Horizonte,,False,,
2314863665,2370727407,116.535,residential,Rua Itaúna,,False,,
2314863665,2314863641,115.124,residential,Rua Itaúna,,False,,
2314863669,2314863675,57.241,residential,Avenida Belo Horizonte,,False,,
2314863669,2314863665,56.687,residential,Avenida Belo Horizonte,,False,,
2314863669,2314863649,114.711,residential,,,False,,
2314863673,2314863698,115.479,residential,Rua Iguaçú,,False,,
2314863673,2314863655,115.466,residential,Rua Iguaçú,,False,,
2314863673,2314863686,111.164,residential,Avenida dos Estados,,False,,
2314863673,2314863664,111.914,residential,Avenida dos Estados,,False,,
2314863675,2314863703,114.216,residential,Rua Vera Cruz,,False,,
2314863675,2314863658,114.137,residential,Rua Vera Cruz,,False,,
2314863675,2314863689,108.839,residential,Avenida Belo Horizonte,,False,,
2314863675,2314863669,57.241,residential,Avenida Belo Horizonte,,False,,
2314863686,2314863673,111.164,residential,Avenida dos Estados,,False,,
2314863686,9040171508,117.592,residential,Rua Ipaperuna,,False,,
2314863686,2314863722,111.708,residential,Rua Ipaperuna,,False,,
2314863686,2370727408,113.372,residential,Avenida dos Estados,,False,,
2314863689,2314863715,115.503,residential,Rua Itararé,,False,,
2314863689,2314863664,115.421,residential,Rua Itararé,,False,,
2314863689,2314863698,112.965,residential,Avenida Belo Horizonte,,False,,
2314863689,2314863675,108.839,residential,Avenida Belo Horizonte,,False,,
2314863698,2314863743,115.722,residential,Rua Iguaçú,,False,,
2314863698,2314863673,115.479,residential,Rua Iguaçú,,False,,
2314863698,2314863722,113.475,residential,Avenida Belo Horizonte,,False,,
2314863698,2314863689,112.965,residential,Avenida Belo Horizonte,,False,,
2314863701,6798148463,53.131,residential,Rua Paraíso,,False,,
2314863703,2314863746,115.635,residential,Rua Vera Cruz,,False,,
2314863703,2314863675,114.216,residential,Rua Vera Cruz,,False,,
2314863703,2314863715,111.056,residential,Rua José Oliveira,,False,,
2314863703,2370727407,112.943,residential,Rua José Oliveira,,False,,
2314863706,7541756831,237.355,tertiary,Avenida Brasil,,False,,
2314863706,2314872557,152.802,tertiary,Avenida Brasil,,False,,
2314863706,2314863810,357.305,residential,"['Rua Antônio Delarett Filho', 'Rua Karine']",,False,,
2314863715,2314863759,113.904,residential,Rua Itararé,,False,,
2314863715,2314863689,115.503,residential,Rua Itararé,,False,,
2314863715,2314863743,111.845,residential,Rua José Oliveira,,False,,
2314863715,2314863703,111.056,residential,Rua José Oliveira,,False,,
2314863722,2314863738,115.29,residential,Avenida Belo Horizonte,,False,,
2314863722,2314863698,113.475,residential,Avenida Belo Horizonte,,False,,
2314863722,2314863686,111.708,residential,Rua Ipaperuna,,False,,
2314863722,2314863761,117.219,residential,Rua Ipaperuna,,False,,
2314863738,2314863722,115.29,residential,Avenida Belo Horizonte,,False,,
2314863738,2370727408,111.735,residential,Rua Mandrigal,,False,,
2314863738,2314863781,117.6,residential,Rua Mandrigal,,False,,
2314863743,2314863784,115.438,residential,Rua Iguaçú,,False,,
2314863743,2314863698,115.722,residential,Rua Iguaçú,,False,,
2314863743,2314863761,111.729,residential,Rua José Oliveira,,False,,
2314863743,2314863715,111.845,residential,Rua José Oliveira,,False,,
2314863746,2314863787,115.706,residential,Rua Vera Cruz,,False,,
2314863746,2314863703,115.635,residential,Rua Vera Cruz,,False,,
2314863746,3814084112,110.941,residential,Rua Paraíso,,False,,
2314863746,2314863759,113.014,residential,Rua Paraíso,,False,,
2314863759,2314863812,116.677,residential,Rua Itararé,,False,,
2314863759,2314863715,113.904,residential,Rua Itararé,,False,,
2314863759,2314863746,113.014,residential,Rua Paraíso,,False,,
2314863759,2314863784,109.384,residential,Rua Paraíso,,False,,
2314863761,2314863722,117.219,residential,Rua Ipaperuna,,False,,
2314863761,2314863807,114.92,residential,Rua Ipaperuna,,False,,
2314863761,2314863781,111.848,residential,Rua José Oliveira,,False,,
2314863761,2314863743,111.729,residential,Rua José Oliveira,,False,,
2314863775,2314863789,60.382,residential,Rua José Martins,,False,,
2314863781,2314863789,76.333,residential,Rua José Oliveira,,False,,
2314863781,2314863761,111.848,residential,Rua José Oliveira,,False,,
2314863781,2314863738,117.6,residential,Rua Mandrigal,,False,,
2314863781,2314863821,116.375,residential,Rua Mandrigal,,False,,
2314863784,2314863824,115.175,residential,Rua Iguaçú,,False,,
2314863784,2314863743,115.438,residential,Rua Iguaçú,,False,,
2314863784,2314863759,109.384,residential,Rua Paraíso,,False,,
2314863784,2314863807,113.85,residential,Rua Paraíso,,False,,
2314863787,2314863812,112.974,residential,Rua Liberdade,,False,,
2314863787,3814084116,113.228,residential,Rua Liberdade,,False,,
2314863787,2314863833,116.345,residential,Rua Vera Cruz,,False,,
2314863787,2314863746,115.706,residential,Rua Vera Cruz,,False,,
2314863789,2314863856,118.842,residential,Rua José Martins,,False,,
2314863789,2314863775,60.382,residential,Rua José Martins,,False,,
2314863789,2314863781,76.333,residential,Rua José Oliveira,,False,,
2314863804,2314872575,35.477,tertiary,Avenida Brasil,,False,,
2314863804,8187099436,37.165,tertiary_link,,,False,,
2314863804,2314872561,191.56099999999998,tertiary,Avenida Brasil,,False,,
2314863807,2314863784,113.85,residential,Rua Paraíso,,False,,
2314863807,2314863821,109.703,residential,Rua Paraíso,,False,,
2314863807,2314863761,114.92,residential,Rua Ipaperuna,,False,,
2314863807,2314863883,114.195,residential,Rua Ipaperuna,,False,,
2314863810,2314872557,211.677,residential,,,False,,
2314863810,2314863895,144.73000000000002,residential,Rua Ruth de Lima,,False,,
2314863810,2314863706,357.305,residential,"['Rua Antônio Delarett Filho', 'Rua Karine']",,False,,
2314863810,2314872561,350.885,residential,"['Avenida Belo Horizonte', 'Rua Antônio Delarett Filho']",,False,,
2314863812,2314863824,110.162,residential,Rua Liberdade,,False,,
2314863812,2314863787,112.974,residential,Rua Liberdade,,False,,
2314863812,2314863885,115.776,residential,Rua Itararé,,False,,
2314863812,2314863759,116.677,residential,Rua Itararé,,False,,
2314863815,2314863830,59.105,residential,Rua Karine,,False,,
2314863821,2314863807,109.703,residential,Rua Paraíso,,False,,
2314863821,2314863856,74.624,residential,Rua Paraíso,,False,,
2314863821,2314863781,116.375,residential,Rua Mandrigal,,False,,
2314863821,2314863898,116.984,residential,Rua Mandrigal,,False,,
2314863824,2314863883,114.216,residential,Rua Liberdade,,False,,
2314863824,2314863812,110.162,residential,Rua Liberdade,,False,,
2314863824,2314863901,116.699,residential,Rua Iguaçú,,False,,
2314863824,2314863784,115.175,residential,Rua Iguaçú,,False,,
2314863827,2314863866,50.37,residential,,,False,,
2314863830,2314863852,44.442,residential,,,False,,
2314863830,2314863902,119.48,residential,Rua Karine,,False,,
2314863830,2314863815,59.105,residential,Rua Karine,,False,,
2314863833,2314863787,116.345,residential,Rua Vera Cruz,,False,,
2314863833,2314863885,111.467,residential,Avenida Bela Vista,,False,,
2314863833,2314863904,161.86700000000002,residential,"['Avenida Silva Melo', 'Rua Vera Cruz']",,False,,
2314863833,3814084113,144.664,residential,Avenida Bela Vista,,False,,
2314863852,2314863908,119.759,residential,,,False,,
2314863852,2314863866,37.433,residential,,,False,,
2314863852,2314863830,44.442,residential,,,False,,
2314863856,2314863821,74.624,residential,Rua Paraíso,,False,,
2314863856,2314863891,82.445,residential,Rua Paraíso,,False,,
2314863856,2314863911,116.238,residential,Rua José Martins,,False,,
2314863856,2314863789,118.842,residential,Rua José Martins,,False,,
2314863866,2314863895,91.148,residential,,,False,,
2314863866,2314863852,37.433,residential,,,False,,
2314863866,2314863913,120.548,residential,Rua Sybele,,False,,
2314863866,2314863827,50.37,residential,,,False,,
2314863883,2314863898,109.286,residential,Rua Liberdade,,False,,
2314863883,2314863824,114.216,residential,Rua Liberdade,,False,,
2314863883,2314863807,114.195,residential,Rua Ipaperuna,,False,,
2314863883,2314863915,116.127,residential,Rua Ipaperuna,,False,,
2314863885,2314863904,54.933,residential,Rua Itararé,,False,,
2314863885,2314863812,115.776,residential,Rua Itararé,,False,,
2314863885,2314863901,111.224,residential,Avenida Bela Vista,,False,,
2314863885,2314863833,111.467,residential,Avenida Bela Vista,,False,,
2314863891,2314863856,82.445,residential,Rua Paraíso,,False,,
2314863891,2314863902,93.078,residential,Rua Paraíso,,False,,
2314863891,2314863919,115.193,residential,Rua Alice Bueno,,False,,
2314863895,2314863921,118.062,residential,Rua Ruth de Lima,,False,,
2314863895,2314863866,91.148,residential,,,False,,
2314863895,2314863810,144.73,residential,Rua Ruth de Lima,,False,,
2314863895,2314863935,189.44299999999998,residential,Rua Maria Bueno,,False,,
2314863898,2314863911,73.609,residential,Rua Liberdade,,False,,
2314863898,2314863883,109.286,residential,Rua Liberdade,,False,,
2314863898,2314863821,116.984,residential,Rua Mandrigal,,False,,
2314863898,2314863924,115.514,residential,Rua Mandrigal,,False,,
2314863901,2370731156,56.723,residential,Rua Iguaçú,,False,,
2314863901,2314863824,116.699,residential,Rua Iguaçú,,False,,
2314863901,2314863915,113.029,residential,Avenida Bela Vista,,False,,
2314863901,2314863885,111.224,residential,Avenida Bela Vista,,False,,
2314863902,2314863891,93.078,residential,Rua Paraíso,,False,,
2314863902,2314863908,45.081,residential,Rua Paraíso,,False,,
2314863902,2314863932,110.101,residential,Rua Karine,,False,,
2314863902,2314863830,119.48,residential,Rua Karine,,False,,
2314863904,3814084118,57.975,residential,Rua Itararé,,False,,
2314863904,2314863885,54.933,residential,Rua Itararé,,False,,
2314863904,2314863833,161.86700000000002,residential,"['Avenida Silva Melo', 'Rua Vera Cruz']",,False,,
2314863908,2314863902,45.081,residential,Rua Paraíso,,False,,
2314863908,2314863913,37.702,residential,Rua Paraíso,,False,,
2314863908,2314863852,119.759,residential,,,False,,
2314863911,2314863919,84.243,residential,Rua Liberdade,,False,,
2314863911,2314863898,73.609,residential,Rua Liberdade,,False,,
2314863911,2314863941,114.682,residential,Rua José Martins,,False,,
2314863911,2314863856,116.238,residential,Rua José Martins,,False,,
2314863913,2314863908,37.702,residential,Rua Paraíso,,False,,
2314863913,2314863921,91.941,residential,Rua Paraíso,,False,,
2314863913,2314863866,120.548,residential,Rua Sybele,,False,,
2314863913,2314863944,110.27,residential,Rua Sybele,,False,,
2314863915,2314863924,110.866,residential,Avenida Bela Vista,,False,,
2314863915,2314863901,113.029,residential,Avenida Bela Vista,,False,,
2314863915,2314863883,116.127,residential,Rua Ipaperuna,,False,,
2314863915,2370731155,59.252,residential,Rua Ipaperuna,,False,,
2314863916,3814084118,48.33,residential,Rua Itararé,,False,,
2314863919,2314863932,93.811,residential,Rua Liberdade,,False,,
2314863919,2314863911,84.243,residential,Rua Liberdade,,False,,
2314863919,2314863949,116.67,residential,Rua Alice Bueno,,False,,
2314863919,2314863891,115.193,residential,Rua Alice Bueno,,False,,
2314863921,2314863955,115.503,residential,Rua Ruth de Lima,,False,,
2314863921,2314863895,118.062,residential,Rua Ruth de Lima,,False,,
2314863921,2314863913,91.941,residential,Rua Paraíso,,False,,
2314863921,2314863935,82.268,residential,Rua Paraíso,,False,,
2314863924,2314863941,72.642,residential,Avenida Bela Vista,,False,,
2314863924,2314863915,110.866,residential,Avenida Bela Vista,,False,,
2314863924,2314863898,115.514,residential,Rua Mandrigal,,False,,
2314863924,2370731154,55.379,residential,Rua Mandrigal,,False,,
2314863930,2370731156,57.781,residential,Rua Iguaçú,,False,,
2314863930,3814084118,113.751,residential,Avenida Leda,,False,,
2314863930,2314863947,109.834,residential,Avenida Leda,,False,,
2314863932,2314863944,80.527,residential,Rua Liberdade,,False,,
2314863932,2314863919,93.811,residential,Rua Liberdade,,False,,
2314863932,2314863961,118.945,residential,Rua Karine,,False,,
2314863932,2314863902,110.101,residential,Rua Karine,,False,,
2314863935,2314863921,82.268,residential,Rua Paraíso,,False,,
2314863935,2314863963,112.637,residential,Rua Maria Bueno,,False,,
2314863935,2314863895,189.443,residential,Rua Maria Bueno,,False,,
2314863941,2314863949,85.306,residential,Avenida Bela Vista,,False,,
2314863941,2314863924,72.642,residential,Avenida Bela Vista,,False,,
2314863941,2314863969,116.423,residential,Rua José Martins,,False,,
2314863941,2314863911,114.682,residential,Rua José Martins,,False,,
2314863944,2314863955,92.324,residential,Rua Liberdade,,False,,
2314863944,2314863932,80.527,residential,Rua Liberdade,,False,,
2314863944,2314863913,110.27,residential,Rua Sybele,,False,,
2314863944,2314863975,115.111,residential,Rua Sybele,,False,,
2314863947,2314863930,109.834,residential,Avenida Leda,,False,,
2314863947,2314863958,110.836,residential,Avenida Leda,,False,,
2314863947,2370731155,56.056,residential,Rua Ipaperuna,,False,,
2314863949,2314863961,84.854,residential,Avenida Bela Vista,,False,,
2314863949,2314863941,85.306,residential,Avenida Bela Vista,,False,,
2314863949,2314863978,114.213,residential,Rua Alice Bueno,,False,,
2314863949,2314863919,116.67,residential,Rua Alice Bueno,,False,,
2314863955,2314863981,114.3,residential,Rua Ruth de Lima,,False,,
2314863955,2314863921,115.503,residential,Rua Ruth de Lima,,False,,
2314863955,2314863963,85.577,residential,Rua Liberdade,,False,,
2314863955,2314863944,92.324,residential,Rua Liberdade,,False,,
2314863958,2314863947,110.836,residential,Avenida Leda,,False,,
2314863958,2314863969,75.732,residential,Avenida Leda,,False,,
2314863958,2370731154,58.044,residential,Rua Mandrigal,,False,,
2314863961,2314863975,86.767,residential,Avenida Bela Vista,,False,,
2314863961,2314863949,84.854,residential,Avenida Bela Vista,,False,,
2314863961,2314863988,116.229,residential,Rua Karine,,False,,
